ID,Purchase-date,Date,Time,Quarter,Qtr,Year,Month,Date_1,Special Day,Online Sale Offers ,Day,Weekend,Morning,Afternoon,Evening,Night,Gender,Customer ID,"Gender
F=1665
M=1815",Product-Name,Item-Status,Quantity,Currency,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,"Total_
amount",Author ,Publication,"Profit Percentage
 (%)",Profit (INR),Cost Price
1490,08/04/2019 02:35,04/08/2019,01:35:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,0,0,1,0,B07FWVXSZ,M,Science Textbook for Class - 6  - 652,Shipped,2,INR,182,140,NEW DELHI,DELHI,110085,school,322,NCERT,National Council of Education Research and Training,18,32.76,149.24
1491,08/04/2019 05:11,04/08/2019,04:11:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,0,0,1,0,B07FWXZYV,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,GWALIOR,MADHYA PRADESH,474001,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1492,08/04/2019 05:56,04/08/2019,04:56:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,0,0,1,1,B07FWXTXR,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,DEHRADUN,UTTARAKHAND,248001,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1493,08/04/2019 06:55,04/08/2019,05:55:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,0,0,1,0,B07FWWBRW,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,HYDERABAD,TELANGANA,502319,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1494,08/04/2019 07:39,04/08/2019,06:39:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWVYUU,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,70,MUNDRA,GUJARAT,370421,school,178,NCERT,National Council of Education Research and Training,18,19.44,88.56
1495,08/04/2019 07:39,04/08/2019,06:39:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,1,B07FWWZZS,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,70,Lucknow,UTTAR PRADESH,226016,School,225,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1496,08/04/2019 07:42,04/08/2019,06:42:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWWVZQ,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,2,INR,216,120,MUMBAI,MAHARASHTRA,400022,school,336,NCERT,National Council of Education Research and Training,18,38.88,177.12
1497,08/04/2019 07:42,04/08/2019,06:42:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWVYUV,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,2,INR,310,120,MUMBAI,MAHARASHTRA,400022,School,430,NCERT,National Council of Education Research and Training (2014),18,55.8,254.2
1498,08/04/2019 10:05,04/08/2019,09:05:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWXVUV,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,KOLKATA,WEST BENGAL,700089,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1499,08/04/2019 10:32,04/08/2019,09:32:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,1,B07FWVWYS,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,GREATER NOIDA,UTTAR PRADESH,201306,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1500,08/04/2019 11:22,04/08/2019,10:22:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWWBZV,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,CHANDIGARH,CHANDIGARH,160047,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1501,08/04/2019 11:23,04/08/2019,10:23:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,1,B07FWWUSQ,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,NOIDA,UTTAR PRADESH,201301,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1502,08/04/2019 11:39,04/08/2019,10:39:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,1,B07FWVAYW,F,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,90,PATNA,BIHAR,800014,school,198,NCERT,National Council of Education Research and Training,18,19.44,88.56
1503,08/04/2019 11:40,04/08/2019,10:40:00,2019 - Q2,2,2019,4,8,0,0,1,0,1,0,0,0,0,B07FWYUVU,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,PATIALA,PUNJAB,147001,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1504,08/04/2019 14:04,04/08/2019,13:04:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,1,B07FWVXQT,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,63,CHENNAI,TAMIL NADU,600044,school,154,NCERT,National Council of Education Research and Training,18,16.38,74.62
1505,08/04/2019 14:04,04/08/2019,13:04:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,1,B07FWXVWS,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,63,BENGALURU,KARNATAKA,560043,School,218,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1506,08/04/2019 14:04,04/08/2019,13:04:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,0,B07FWXZVU,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,63,BENGALURU,KARNATAKA,560043,school,171,NCERT,National Council of Education Research and Training,18,19.44,88.56
1507,08/04/2019 14:55,04/08/2019,13:55:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,0,B07FWWUWT,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,port blair,ANDAMAN & NICOBAR ISLANDS,744103,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1508,08/04/2019 15:06,04/08/2019,14:06:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,0,B07FWWVRT,M,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,INR,97,90,BENGALURU,KARNATAKA,560017,school,187,NCERT,National Council of Education Research and Training,18,17.46,79.54
1509,08/04/2019 15:13,04/08/2019,14:13:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,0,B07FWVVSX,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,KOLKATA,WEST BENGAL,700030,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1510,08/04/2019 15:23,04/08/2019,14:23:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,0,B07FWVBQV,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,GURGAON,HARYANA,122018,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1511,08/04/2019 16:18,04/08/2019,15:18:00,2019 - Q2,2,2019,4,8,0,0,1,0,0,1,0,0,1,B07FWWBSZ,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,LUCKNOW,UTTAR PRADESH,226012,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1512,10/04/2019 00:12,04/09/2019,23:12:00,2019 - Q2,2,2019,4,9,0,0,2,0,0,0,0,1,1,B07FWVBSZ,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,AHMEDABAD,GUJARAT,382210,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1513,10/04/2019 11:10,04/10/2019,10:10:00,2019 - Q2,2,2019,4,10,0,0,3,0,1,0,0,0,1,B07FWWATV,F,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,INR,157,90,ASANSOL,WEST BENGAL,713304,school,247,NCERT,National Council of Education Research and Training,18,28.26,128.74
1514,10/04/2019 11:16,04/10/2019,10:16:00,2019 - Q2,2,2019,4,10,0,0,3,0,1,0,0,0,0,B07FWYASX,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,GUWAHATI,ASSAM,781029,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1515,10/04/2019 12:39,04/10/2019,11:39:00,2019 - Q2,2,2019,4,10,0,0,3,0,1,0,0,0,1,B07FWVZZT,F,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,BAIDYABATI,WEST BENGAL,712222,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1516,10/04/2019 13:40,04/10/2019,12:40:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,1,0,0,0,B07FWWTQX,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,90,GURUGRAM,HARYANA,122018,school,198,NCERT,National Council of Education Research and Training,18,19.44,88.56
1517,10/04/2019 13:45,04/10/2019,12:45:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,1,0,0,1,B07FWXAZS,F,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,INR,157,90,Ambala city,HARYANA,134003,school,247,NCERT,National Council of Education Research and Training,18,28.26,128.74
1518,10/04/2019 14:20,04/10/2019,13:20:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,1,0,0,1,B07FWYVVT,F,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,PUNE,MAHARASHTRA,411013,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1519,10/04/2019 16:17,04/10/2019,15:17:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,1,0,0,0,B07FWYTXS,M,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,INR,97,90,NOIDA,UTTAR PRADESH,201301,school,187,NCERT,National Council of Education Research and Training,18,17.46,79.54
1520,10/04/2019 17:46,04/10/2019,16:46:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,0,1,0,1,B07FWWYTW,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,70,BENGALURU,KARNATAKA,560093,School,225,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1521,10/04/2019 17:46,04/10/2019,16:46:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,0,1,0,0,B07FWYWVU,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,70,BENGALURU,KARNATAKA,560093,school,178,NCERT,National Council of Education Research and Training,18,19.44,88.56
1522,10/04/2019 18:17,04/10/2019,17:17:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,0,1,0,0,B07FWVXYQ,M,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,LUCKNOW,UTTAR PRADESH,226025,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1523,10/04/2019 18:26,04/10/2019,17:26:00,2019 - Q2,2,2019,4,10,0,0,3,0,0,0,1,0,0,B07FWVVYW,M,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,INR,97,90,NOIDA,UTTAR PRADESH,201303,school,187,NCERT,National Council of Education Research and Training,18,17.46,79.54
1524,11/04/2019 03:26,04/11/2019,02:26:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,0,0,1,0,B07FWWWYZ,M,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,90,BANGALORE,KARNATAKA,560037,school,198,NCERT,National Council of Education Research and Training,18,19.44,88.56
1525,11/04/2019 03:55,04/11/2019,02:55:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,0,0,1,1,B07FWXZZW,F,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,JAMKHANDI,KARNATAKA,587301,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1526,11/04/2019 05:30,04/11/2019,04:30:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,0,0,1,0,B07FWVVTU,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,NEW DELHI,DELHI,110027,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1527,11/04/2019 08:24,04/11/2019,07:24:00,2019 - Q2,2,2019,4,11,0,0,4,0,1,0,0,0,1,B07FWYYTR,F,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,CHENNAI,TAMIL NADU,600037,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1528,11/04/2019 14:55,04/11/2019,13:55:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,1,0,0,0,B07FWVXVX,M,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,NEW DELHI,DELHI,110060,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1529,11/04/2019 15:41,04/11/2019,14:41:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,1,0,0,1,B07FWVYXW,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,mohali,punjab,160062,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1530,11/04/2019 15:56,04/11/2019,14:56:00,2019 - Q2,2,2019,4,11,0,0,4,0,0,1,0,0,0,B07FWYWWW,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,KOLKATA,WEST BENGAL,700103,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1531,12/04/2019 06:54,04/12/2019,05:54:00,2019 - Q2,2,2019,4,12,0,0,5,0,0,0,0,1,1,B07FWXXTZ,F,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,GUWAHATI,ASSAM,781001,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1532,12/04/2019 15:37,04/12/2019,14:37:00,2019 - Q2,2,2019,4,12,0,0,5,0,0,1,0,0,1,B07FWYTUS,F,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,INR,97,70,Darbhanga,BIHAR,846004,school,167,NCERT,National Council of Education Research and Training,18,17.46,79.54
1533,12/04/2019 15:37,04/12/2019,14:37:00,2019 - Q2,2,2019,4,12,0,0,5,0,0,1,0,0,1,B07FWYUXY,F,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,70,Darbhanga,BIHAR,846004,school,178,NCERT,National Council of Education Research and Training,18,19.44,88.56
1534,12/04/2019 18:50,04/12/2019,17:50:00,2019 - Q2,2,2019,4,12,0,0,5,0,0,0,1,0,0,B07FWVVQR,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,70,LUCKNOW,UTTAR PRADESH,226021,school,161,NCERT,National Council of Education Research and Training,18,16.38,74.62
1535,12/04/2019 18:50,04/12/2019,17:50:00,2019 - Q2,2,2019,4,12,0,0,5,0,0,0,1,0,1,B07FWXTYS,F,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,70,HYDERABAD,TELANGANA,500050,school,178,NCERT,National Council of Education Research and Training,18,19.44,88.56
1536,13/04/2019 08:44,4/13/2019,07:44:00,2019 - Q2,2,2019,4,13,0,0,6,0,1,0,0,0,1,B07FWVVUV,F,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,INR,108,90,AHMEDABAD,GUJARAT,380008,school,198,NCERT,National Council of Education Research and Training,18,19.44,88.56
1537,13/04/2019 10:42,4/13/2019,09:42:00,2019 - Q2,2,2019,4,13,0,0,6,0,1,0,0,0,1,B07FWYVRT,F,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,TUMAKURU,KARNATAKA,572102,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1538,13/04/2019 12:11,4/13/2019,11:11:00,2019 - Q2,2,2019,4,13,0,0,6,0,1,0,0,0,0,B07FWWZUS,M,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,Visakhapatnam,ANDHRA PRADESH,531163,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1539,13/04/2019 12:48,4/13/2019,11:48:00,2019 - Q2,2,2019,4,13,0,0,6,0,1,0,0,0,1,B07FWVVVQ,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,NEW DELHI,DELHI,110047,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1540,13/04/2019 20:31,4/13/2019,19:31:00,2019 - Q2,2,2019,4,13,0,0,6,0,0,0,1,0,0,B07FWXBTY,M,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,GURGAON,HARYANA,122003,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1541,13/04/2019 21:18,4/13/2019,20:18:00,2019 - Q2,2,2019,4,13,0,0,6,0,0,0,0,1,0,B07FWVWVU,M,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,THIRUVANANTHAPURAM,KERALA,695547,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1542,14/04/2019 01:33,4/14/2019,00:33:00,2019 - Q2,2,2019,4,14,0,0,7,0,0,0,0,1,1,B07FWYVUS,F,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,2,INR,314,140,BHUBANESWAR,ODISHA,751003,school,454,NCERT,National Council of Education Research and Training,18,56.52,257.48
1543,14/04/2019 06:07,4/14/2019,05:07:00,2019 - Q2,2,2019,4,14,0,0,7,0,0,0,0,1,1,B07FWYURW,F,Science Textbook for Class - 6  - 652,Shipped,1,INR,91,90,VAPI,GUJARAT,396191,school,181,NCERT,National Council of Education Research and Training,18,16.38,74.62
1544,14/04/2019 09:28,4/14/2019,08:28:00,2019 - Q2,2,2019,4,14,0,0,7,0,1,0,0,0,1,B07FWXWXT,F,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,Varanasi,UTTAR PRADESH,221007,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1545,14/04/2019 10:49,4/14/2019,09:49:00,2019 - Q2,2,2019,4,14,0,0,7,0,1,0,0,0,1,B07FWVZWR,F,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,INR,86,90,BENGALURU,KARNATAKA,560098,school,176,NCERT,National Council of Education Research and Training,18,15.4404,70.3396
1546,14/04/2019 11:34,4/14/2019,10:34:00,2019 - Q2,2,2019,4,14,0,0,7,0,1,0,0,0,0,B07FWWYTY,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,NEW DELHI,DELHI,110025,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1547,14/04/2019 12:57,4/14/2019,11:57:00,2019 - Q2,2,2019,4,14,0,0,7,0,1,0,0,0,1,B07FWYSQU,F,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,NAVI MUMBAI,MAHARASHTRA,400708,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1548,14/04/2019 13:29,4/14/2019,12:29:00,2019 - Q2,2,2019,4,14,0,0,7,0,0,1,0,0,0,B07FWWTRV,M,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,Chhatarpur,MADHYA PRADESH,471001,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1549,14/04/2019 13:39,4/14/2019,12:39:00,2019 - Q2,2,2019,4,14,0,0,7,0,0,1,0,0,0,B07FWWXSZ,M,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,THIRUVANANTHAPURAM,KERALA,695024,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1550,14/04/2019 14:35,4/14/2019,13:35:00,2019 - Q2,2,2019,4,14,0,0,7,0,0,1,0,0,0,B07FWXARS,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,NEW DELHI,DELHI,110009,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1551,15/04/2019 03:57,4/15/2019,02:57:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,0,0,1,0,B07FWYXSY,M,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,SHIMLA,HIMACHAL PRADESH,171009,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1552,15/04/2019 07:52,4/15/2019,06:52:00,2019 - Q2,2,2019,4,15,0,0,1,0,1,0,0,0,0,B07FWVBRT,M,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,BHATPARA,WEST BENGAL,743128,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1553,15/04/2019 08:42,4/15/2019,07:42:00,2019 - Q2,2,2019,4,15,0,0,1,0,1,0,0,0,0,B07FWWAXY,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,BENGALURU,KARNATAKA,560012,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1554,15/04/2019 13:11,4/15/2019,12:11:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,1,0,0,0,B07FWXVQW,M,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,3,INR,594,190,BAHRAICH,UTTAR PRADESH,271801,school,784,NCERT,National Council of Education Research and Training,18,106.92,487.08
1555,15/04/2019 14:37,4/15/2019,13:37:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,1,0,0,0,B07FWYZSU,M,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,THIRUVANANTHAPURAM,KERALA,695547,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1556,15/04/2019 16:14,4/15/2019,15:14:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,1,0,0,1,B07FWWARQ,F,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,INR,111,90,ALMORA,UTTARAKHAND,263601,school,201,NCERT,National Council of Education Research and Training,18,19.98,91.02
1557,15/04/2019 16:51,4/15/2019,15:51:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,1,0,0,0,B07FWVYRT,M,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,Bosari pune,MAHARASHTRA,411026,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1558,15/04/2019 18:56,4/15/2019,17:56:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,0,1,0,1,B07FWXZQY,F,Ordinary and Partial Differential Equations,Shipped,1,INR,899,190,BENGALURU,KARNATAKA,560093,college,1089, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
1559,15/04/2019 19:17,4/15/2019,18:17:00,2019 - Q2,2,2019,4,15,0,0,1,0,0,0,1,0,1,B07FWWWTU,F,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,INR,111,90,Ahmedabad,Gujarat,382424,school,201,NCERT,National Council of Education Research and Training,18,19.98,91.02
1560,16/04/2019 02:28,4/16/2019,01:28:00,2019 - Q2,2,2019,4,16,0,0,2,0,0,0,0,1,1,B07FWYWZT,F,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,INR,111,90,MUMBAI,MAHARASHTRA,400101,school,201,NCERT,National Council of Education Research and Training,18,19.98,91.02
1561,16/04/2019 08:54,4/16/2019,07:54:00,2019 - Q2,2,2019,4,16,0,0,2,0,1,0,0,0,1,B07FWVZVZ,F,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,INR,111,90,LUCKNOW,UTTAR PRADESH,226020,school,201,NCERT,National Council of Education Research and Training,18,19.98,91.02
1562,16/04/2019 09:04,4/16/2019,08:04:00,2019 - Q2,2,2019,4,16,0,0,2,0,1,0,0,0,0,B07FWWUXZ,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,THANE,MAHARASHTRA,401107,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1563,16/04/2019 09:59,4/16/2019,08:59:00,2019 - Q2,2,2019,4,16,0,0,2,0,1,0,0,0,1,B07FWVXTX,F,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,INR,198,90,MUMBAI,MAHARASHTRA,400068,school,288,NCERT,National Council of Education Research and Training,18,35.64,162.36
1564,16/04/2019 11:54,4/16/2019,10:54:00,2019 - Q2,2,2019,4,16,0,0,2,0,1,0,0,0,1,B07FWYVWR,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,Shillong,MEGHALAYA,793018,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1565,16/04/2019 12:40,4/16/2019,11:40:00,2019 - Q2,2,2019,4,16,0,0,2,0,1,0,0,0,0,B07FWWZRR,M,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,THANE,MAHARASHTRA,401105,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1566,16/04/2019 17:19,4/16/2019,16:19:00,2019 - Q2,2,2019,4,16,0,0,2,0,0,0,1,0,1,B07FWWBWX,F,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,INR,155,90,ADALAJ,GUJARAT,382421,School,245,NCERT,National Council of Education Research and Training (2014),18,27.9,127.1
1567,17/04/2019 03:46,4/17/2019,02:46:00,2019 - Q2,2,2019,4,17,1,0,3,0,0,0,0,1,1,B07FWYURZ,F,Words And Expressions 1 For Class 9- 976,Shipped,1,INR,184,90,BELAGAVI,KARNATAKA,590019,school,274,NCERT,National Council of Education Research and Training,18,33.12,150.88
